D,P,C,O,F,G,S,#OTU ID,taxaID
Eukaryota,Amoebozoa,Tubulinea,Euamoebida,Euamoebida,NA,NA,Otu27689,E00228
Eukaryota,Amoebozoa,Tubulinea,Euamoebida,Euamoebida,NA,NA,Otu28141,E00229
Eukaryota,Amoebozoa,Tubulinea,Euamoebida,Euamoebida,NA,NA,Otu30278,E00230
Eukaryota,Amoebozoa,Tubulinea,Euamoebida,Euamoebida,NA,NA,Otu7140,E00231
Eukaryota,Amoebozoa,Tubulinea,Euamoebida,Euamoebida,NA,NA,Otu9472,E00232
Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Leptomyxida,Leptomyxa,metagenome,Otu19494,E00233
Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Leptomyxida,Leptomyxa,metagenome,Otu20225,E00234
Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Leptomyxida,Leptomyxa,metagenome,Otu3310,E00235
Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Leptomyxida,Leptomyxa,metagenome,Otu4495,E00236
Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Leptomyxida,Leptomyxa,metagenome,Otu8222,E00237
Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Leptomyxida,Leptomyxida,metagenome,Otu10273,E00238
Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Leptomyxida,Leptomyxida,metagenome,Otu1104,E00239
Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Leptomyxida,Leptomyxida,metagenome,Otu25029,E00240
Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Leptomyxida,Leptomyxida,metagenome,Otu34984,E00241
Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Leptomyxida,Leptomyxida,metagenome,Otu4728,E00242
Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Leptomyxida,NA,NA,Otu16582,E00243
Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Leptomyxida,NA,NA,Otu16934,E00244
Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Leptomyxida,NA,NA,Otu17898,E00245
Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Leptomyxida,NA,NA,Otu20050,E00246
Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Leptomyxida,NA,NA,Otu21840,E00247
Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Leptomyxida,NA,NA,Otu23261,E00248
Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Leptomyxida,NA,NA,Otu29429,E00249
Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Leptomyxida,NA,NA,Otu31387,E00250
Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Leptomyxida,NA,NA,Otu33161,E00251
Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Leptomyxida,NA,NA,Otu35135,E00252
Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Leptomyxida,NA,NA,Otu6125,E00253
Eukaryota,Amoebozoa,Tubulinea,Leptomyxida,Leptomyxida,NA,NA,Otu8266,E00254
Eukaryota,Amoebozoa,Tubulinea,Tubulinea,Tubulinea,Tubulinea,Tubulinea_group,Otu11632,E00255
Eukaryota,Amoebozoa,Tubulinea,Tubulinea,Tubulinea,Tubulinea,Tubulinea_group,Otu13458,E00256
Eukaryota,Amoebozoa,Tubulinea,Tubulinea,Tubulinea,Tubulinea,Tubulinea_group,Otu15654,E00257
Eukaryota,Amoebozoa,Tubulinea,Tubulinea,Tubulinea,Tubulinea,Tubulinea_group,Otu16004,E00258
Eukaryota,Amoebozoa,Tubulinea,Tubulinea,Tubulinea,Tubulinea,Tubulinea_group,Otu16574,E00259
Eukaryota,Amoebozoa,Tubulinea,Tubulinea,Tubulinea,Tubulinea,Tubulinea_group,Otu16972,E00260
Eukaryota,Amoebozoa,Tubulinea,Tubulinea,Tubulinea,Tubulinea,Tubulinea_group,Otu17489,E00261
Eukaryota,Amoebozoa,Tubulinea,Tubulinea,Tubulinea,Tubulinea,Tubulinea_group,Otu22119,E00262
Eukaryota,Amoebozoa,Tubulinea,Tubulinea,Tubulinea,Tubulinea,Tubulinea_group,Otu23900,E00263
Eukaryota,Amoebozoa,Tubulinea,Tubulinea,Tubulinea,Tubulinea,Tubulinea_group,Otu24756,E00264
Eukaryota,Amoebozoa,Tubulinea,Tubulinea,Tubulinea,Tubulinea,Tubulinea_group,Otu26386,E00265
Eukaryota,Amoebozoa,Tubulinea,Tubulinea,Tubulinea,Tubulinea,Tubulinea_group,Otu26460,E00266
Eukaryota,Amoebozoa,Tubulinea,Tubulinea,Tubulinea,Tubulinea,Tubulinea_group,Otu26864,E00267
Eukaryota,Amoebozoa,Tubulinea,Tubulinea,Tubulinea,Tubulinea,Tubulinea_group,Otu30703,E00268
Eukaryota,Amoebozoa,Tubulinea,Tubulinea,Tubulinea,Tubulinea,Tubulinea_group,Otu4410,E00269
Eukaryota,Annelida,Clitellata,Arhynchobdellida,Arhynchobdellida,Arhynchobdellida,NA,Otu22072,E00270
Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Amynthas_sp,Otu71,E00271
Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Enchytraeus_sp,Otu145,E00272
Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Enchytraeus_sp,Otu1651,E00273
Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Glossoscolex_paulistus,Otu526,E00274
Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Rheomorpha_neiswestonovae,Otu11883,E00275
Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Rheomorpha_neiswestonovae,Otu2809,E00276
Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Rheomorpha_neiswestonovae,Otu3807,E00277
Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Rheomorpha_neiswestonovae,Otu3808,E00278
Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,wastewater_metagenome,Otu8434,E00279
Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,NA,Otu103,E00280
Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,NA,Otu10787,E00281
Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,NA,Otu325,E00282
Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,NA,Otu3693,E00283
Eukaryota,Annelida,Clitellata,NA,NA,NA,NA,Otu1427,E00284
Eukaryota,Annelida,Clitellata,NA,NA,NA,NA,Otu174,E00285
Eukaryota,Annelida,Clitellata,NA,NA,NA,NA,Otu278,E00286
Eukaryota,Annelida,Clitellata,NA,NA,NA,NA,Otu380,E00287
Eukaryota,Annelida,Clitellata,NA,NA,NA,NA,Otu63,E00288
Eukaryota,Annelida,Clitellata,NA,NA,NA,NA,Otu708,E00289
Eukaryota,Annelida,Polychaeta,Scolecida,Parergodrilidae,Parergodrilidae,Parergodrilus_heideri,Otu5198,E00290
Eukaryota,Annelida,NA,NA,NA,NA,NA,Otu1485,E00291
Eukaryota,Annelida,NA,NA,NA,NA,NA,Otu185,E00292
Eukaryota,Annelida,NA,NA,NA,NA,NA,Otu20609,E00293
Eukaryota,Annelida,NA,NA,NA,NA,NA,Otu20803,E00294
Eukaryota,Annelida,NA,NA,NA,NA,NA,Otu25996,E00295
Eukaryota,Annelida,NA,NA,NA,NA,NA,Otu263,E00296
Eukaryota,Annelida,NA,NA,NA,NA,NA,Otu2801,E00297
Eukaryota,Annelida,NA,NA,NA,NA,NA,Otu3852,E00298
Eukaryota,Annelida,NA,NA,NA,NA,NA,Otu508,E00299
Eukaryota,Annelida,NA,NA,NA,NA,NA,Otu597,E00300
Eukaryota,Annelida,NA,NA,NA,NA,NA,Otu6117,E00301
Eukaryota,Annelida,NA,NA,NA,NA,NA,Otu83,E00302
Eukaryota,Annelida,NA,NA,NA,NA,NA,Otu8769,E00303
Eukaryota,Aphelidea,Aphelidea,Aphelidea,Aphelidea,Paraphelidium,Paraphelidium_tribonemae,Otu4913,E00304
Eukaryota,Aphelidea,Aphelidea,Aphelidea,Aphelidea,uncultured,uncultured_fungus,Otu1836,E00305
Eukaryota,Aphelidea,Aphelidea,Aphelidea,Aphelidea,uncultured,uncultured_fungus,Otu19248,E00306
Eukaryota,Aphelidea,Aphelidea,Aphelidea,Aphelidea,uncultured,uncultured_fungus,Otu4567,E00307
Eukaryota,Aphelidea,Aphelidea,Aphelidea,Aphelidea,uncultured,uncultured_fungus,Otu4744,E00308
Eukaryota,Apicomplexa,Conoidasida,Coccidia,Eimeriorina,Sarcocystis,NA,Otu1965,E00309
Eukaryota,Apicomplexa,Conoidasida,Coccidia,Eimeriorina,Sarcocystis,NA,Otu34329,E00310
Eukaryota,Apicomplexa,Conoidasida,Coccidia,Eimeriorina,NA,NA,Otu10799,E00311
Eukaryota,Apicomplexa,Conoidasida,Coccidia,Eimeriorina,NA,NA,Otu11158,E00312
Eukaryota,Apicomplexa,Conoidasida,Coccidia,Eimeriorina,NA,NA,Otu1202,E00313
Eukaryota,Apicomplexa,Conoidasida,Coccidia,Eimeriorina,NA,NA,Otu12614,E00314
Eukaryota,Apicomplexa,Conoidasida,Coccidia,Eimeriorina,NA,NA,Otu12652,E00315
Eukaryota,Apicomplexa,Conoidasida,Coccidia,Eimeriorina,NA,NA,Otu13444,E00316
Eukaryota,Apicomplexa,Conoidasida,Coccidia,Eimeriorina,NA,NA,Otu13835,E00317
Eukaryota,Apicomplexa,Conoidasida,Coccidia,Eimeriorina,NA,NA,Otu16928,E00318
Eukaryota,Apicomplexa,Conoidasida,Coccidia,Eimeriorina,NA,NA,Otu19158,E00319
Eukaryota,Apicomplexa,Conoidasida,Coccidia,Eimeriorina,NA,NA,Otu21548,E00320
Eukaryota,Apicomplexa,Conoidasida,Coccidia,Eimeriorina,NA,NA,Otu22937,E00321
Eukaryota,Apicomplexa,Conoidasida,Coccidia,Eimeriorina,NA,NA,Otu33831,E00322
Eukaryota,Apicomplexa,Conoidasida,Coccidia,Eimeriorina,NA,NA,Otu35439,E00323
Eukaryota,Apicomplexa,Conoidasida,Coccidia,Eimeriorina,NA,NA,Otu6232,E00324
Eukaryota,Apicomplexa,Conoidasida,Coccidia,Eimeriorina,NA,NA,Otu7511,E00325
Eukaryota,Apicomplexa,Conoidasida,Cryptosporida,Cryptosporida,Cryptosporidium,Colpodella_angusta,Otu14271,E00326
Eukaryota,Apicomplexa,Conoidasida,Cryptosporida,Cryptosporida,Cryptosporidium,Colpodella_angusta,Otu31306,E00327
Eukaryota,Apicomplexa,Conoidasida,Cryptosporida,Cryptosporida,Cryptosporidium,Colpodella_sp,Otu23255,E00328
Eukaryota,Apicomplexa,Conoidasida,Cryptosporida,Cryptosporida,Cryptosporidium,NA,Otu16455,E00329
Eukaryota,Apicomplexa,Conoidasida,Cryptosporida,Cryptosporida,Cryptosporidium,NA,Otu22566,E00330
Eukaryota,Apicomplexa,Conoidasida,Cryptosporida,Cryptosporida,Cryptosporidium,NA,Otu28232,E00331
Eukaryota,Apicomplexa,Conoidasida,Cryptosporida,Cryptosporida,Cryptosporidium,NA,Otu30468,E00332
Eukaryota,Apicomplexa,Conoidasida,Cryptosporida,Cryptosporida,Cryptosporidium,NA,Otu3110,E00333
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Ascogregarina,NA,Otu11812,E00334
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Ascogregarina,NA,Otu1869,E00335
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Ascogregarina,NA,Otu19971,E00336
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Ascogregarina,NA,Otu25401,E00337
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Ascogregarina,NA,Otu33206,E00338
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Ascogregarina,NA,Otu4628,E00339
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu10277,E00340
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu11395,E00341
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu11863,E00342
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu12767,E00343
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu1319,E00344
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu13365,E00345
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu14265,E00346
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu15243,E00347
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu15573,E00348
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu16557,E00349
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu183,E00350
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu18465,E00351
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu19496,E00352
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu19568,E00353
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu1958,E00354
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu20207,E00355
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu2046,E00356
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu2165,E00357
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu21693,E00358
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu22135,E00359
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu22285,E00360
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu24350,E00361
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu25624,E00362
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu26,E00363
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu26537,E00364
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu28549,E00365
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu291,E00366
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu31659,E00367
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu33718,E00368
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu3604,E00369
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu5320,E00370
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu5694,E00371
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu6796,E00372
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu7959,E00373
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu8006,E00374
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu9471,E00375
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Apicomplexa_sp,Otu9867,E00376
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Gregarina_ctenocephali,Otu13122,E00377
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Gregarina_ctenocephali,Otu2042,E00378
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Gregarina_ctenocephali,Otu22887,E00379
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Gregarina_ctenocephali,Otu2899,E00380
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Gregarina_ctenocephali,Otu8787,E00381
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Syncystis_mirabilis,Otu15318,E00382
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Syncystis_mirabilis,Otu16846,E00383
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Eugregarinorida,Syncystis_mirabilis,Otu31991,E00384
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Gregarina,Gregarina_ormierei,Otu33967,E00385
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Gregarina,NA,Otu33913,E00386
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Monocystis,Monocystis_agilis,Otu11139,E00387
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Monocystis,Monocystis_agilis,Otu1137,E00388
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Monocystis,Monocystis_agilis,Otu11530,E00389
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Monocystis,Monocystis_agilis,Otu1469,E00390
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Monocystis,Monocystis_agilis,Otu15007,E00391
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Monocystis,Monocystis_agilis,Otu15238,E00392
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Monocystis,Monocystis_agilis,Otu18286,E00393
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Monocystis,Monocystis_agilis,Otu1918,E00394
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Monocystis,Monocystis_agilis,Otu19285,E00395
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Monocystis,Monocystis_agilis,Otu2047,E00396
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Monocystis,Monocystis_agilis,Otu21488,E00397
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Monocystis,Monocystis_agilis,Otu23475,E00398
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Monocystis,Monocystis_agilis,Otu2798,E00399
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Monocystis,Monocystis_agilis,Otu29105,E00400
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Monocystis,Monocystis_agilis,Otu3087,E00401
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Monocystis,Monocystis_agilis,Otu4826,E00402
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Monocystis,Monocystis_agilis,Otu7781,E00403
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Monocystis,Monocystis_agilis,Otu8425,E00404
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Psychodiella,Psychodiella_sp,Otu2671,E00405
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,uncultured,uncultured_alveolate,Otu11057,E00406
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,uncultured,uncultured_alveolate,Otu11111,E00407
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,uncultured,uncultured_alveolate,Otu12494,E00408
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,uncultured,uncultured_alveolate,Otu1266,E00409
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,uncultured,uncultured_alveolate,Otu14623,E00410
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,uncultured,uncultured_alveolate,Otu19503,E00411
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,uncultured,uncultured_alveolate,Otu24201,E00412
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,uncultured,uncultured_alveolate,Otu28791,E00413
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,uncultured,uncultured_alveolate,Otu29857,E00414
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,uncultured,uncultured_alveolate,Otu31466,E00415
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,uncultured,uncultured_alveolate,Otu32660,E00416
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,uncultured,uncultured_alveolate,Otu34968,E00417
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,uncultured,uncultured_alveolate,Otu35208,E00418
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,uncultured,uncultured_alveolate,Otu5586,E00419
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,uncultured,uncultured_alveolate,Otu7139,E00420
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,uncultured,uncultured_alveolate,Otu859,E00421
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,uncultured,uncultured_alveolate,Otu873,E00422
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,uncultured,uncultured_alveolate,Otu8977,E00423
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,uncultured,uncultured_eukaryote,Otu8895,E00424
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu1066,E00425
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu10791,E00426
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu10861,E00427
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu11082,E00428
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu11181,E00429
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu125,E00430
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu13,E00431
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu13957,E00432
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu15066,E00433
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu15340,E00434
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu15390,E00435
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu15962,E00436
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu16803,E00437
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu16867,E00438
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu1742,E00439
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu17827,E00440
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu18719,E00441
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu1952,E00442
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu1991,E00443
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu20629,E00444
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu20928,E00445
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu2095,E00446
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu2134,E00447
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu22063,E00448
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu22953,E00449
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu23453,E00450
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu24471,E00451
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu25583,E00452
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu25860,E00453
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu26395,E00454
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu27279,E00455
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu27664,E00456
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu28333,E00457
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu289,E00458
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu290,E00459
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu310,E00460
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu31662,E00461
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu32506,E00462
Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,NA,NA,Otu3375,E00463
